,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HomeTeamMatchDay,AwayTeamMatchDay,HomeTeamGoalsScoredLast5,AwayTeamGoalsScoredLast5,HomeTeamGoalsConcededLast5,AwayTeamGoalsConcededLast5,HomeTeamUnBeatenStreak,AwayTeamUnBeatenStreak,HomeTeamPoints,AwayTeamPoints,HomeTeamLostLast,AwayTeamLostLast,HomeTeamGameNumber,AwayTeamGameNumber,ScoredAtHomeTeam5,ScoredAwayTeam5,HomeTeamAtHomeTeamPoints,AwayTeamFromHomeTeamPoints
3546,N1,Ajax,Groningen,2.0,0.0,H,1.22,5.75,13.0,15,15,10.0,10.0,3.0,4.0,11,3,11.0,10.0,1.0,1.0,8,8,15.0,12.0,15.0,8.0
3547,D1,Schalke 04,Hoffenheim,3.0,1.0,H,2.25,3.4,3.2,24,24,3.0,6.0,6.0,7.0,0,3,5.0,7.0,0.0,1.0,13,12,4.0,7.0,8.0,9.0
3548,D1,Schalke 04,Freiburg,1.0,1.0,D,1.25,4.5,11.0,17,17,9.0,3.0,5.0,18.0,3,0,12.0,0.0,1.0,0.0,9,9,11.0,1.0,12.0,3.0
3549,E0,Newcastle,Arsenal,1.0,3.0,A,5.0,3.6,1.72,30,30,5.0,7.0,6.0,1.0,1,15,5.0,9.0,1.0,1.0,15,15,5.0,9.0,3.0,9.0
3550,D1,Dortmund,Nurnberg,2.0,2.0,D,1.57,3.4,5.5,7,7,9.0,7.0,8.0,9.0,5,0,7.0,3.0,1.0,0.0,4,4,6.666666666666667,13.333333333333334,3.3333333333333335,3.3333333333333335
3551,I1,Lecce,Milan,1.0,1.0,D,7.0,3.6,1.57,11,11,4.0,7.0,6.0,1.0,2,8,4.0,13.0,1.0,1.0,6,5,8.0,3.75,9.0,11.25
3552,N1,Nijmegen,Heracles,1.0,2.0,A,2.1,3.6,3.2,30,29,8.0,5.0,12.0,10.0,2,1,3.0,4.0,1.0,1.0,15,15,7.0,6.0,6.0,7.0
3553,E0,Wigan,Blackburn,0.0,3.0,A,2.37,3.2,2.9,21,21,4.0,8.0,9.0,11.0,0,2,1.0,9.0,0.0,1.0,11,10,2.0,5.0,1.0,4.0
3554,N1,Twente,Heracles,2.0,1.0,H,1.91,3.75,3.6,7,7,5.0,8.0,6.0,10.0,0,1,3.0,5.0,0.0,1.0,3,3,12.5,5.0,7.5,10.0
3555,N1,NAC Breda,Heracles,1.0,1.0,D,1.55,3.6,5.25,28,28,8.0,5.0,6.0,7.0,0,2,9.0,5.0,0.0,1.0,14,14,13.0,1.0,13.0,3.0
3556,E0,Tottenham,West Ham,1.0,1.0,D,1.25,6.0,10.0,22,22,13.0,10.0,6.0,7.0,3,2,12.0,8.0,1.0,1.0,11,12,14.0,7.0,13.0,8.0
3557,I1,Siena,Bologna,1.0,0.0,H,2.05,3.25,3.75,29,29,7.0,9.0,5.0,7.0,5,3,9.0,10.0,1.0,1.0,15,14,4.0,8.0,3.0,5.0
3558,D1,Ein Frankfurt,Mainz,3.0,0.0,H,2.0,3.4,3.9,16,16,5.0,9.0,4.0,9.0,0,1,8.0,6.0,0.0,1.0,8,9,8.0,2.0,9.0,10.0
3559,I1,Milan,Palermo,0.0,2.0,A,1.44,4.2,7.5,16,16,13.0,4.0,4.0,6.0,10,1,15.0,5.0,1.0,1.0,8,8,11.0,7.0,13.0,9.0
3560,N1,Roosendaal,Ajax,1.0,4.0,A,7.0,4.0,1.36,31,31,5.0,11.0,12.0,6.0,0,4,6.0,12.0,0.0,1.0,16,16,6.0,9.0,9.0,12.0
3561,SP1,Cadiz,Mallorca,1.0,2.0,A,2.0,3.25,3.25,11,11,4.0,2.0,4.0,8.0,1,2,8.0,5.0,1.0,1.0,5,5,5.0,1.25,6.25,5.0
3562,I1,Genoa,Roma,0.0,1.0,A,3.8,3.6,1.95,19,19,4.0,9.0,7.0,4.0,0,1,4.0,12.0,0.0,1.0,10,10,11.0,6.0,10.0,15.0
3563,SP1,Barcelona,Espanol,4.0,0.0,H,1.13,8.0,19.0,37,37,18.0,6.0,4.0,10.0,2,0,12.0,3.0,1.0,0.0,19,19,16.0,3.0,12.0,7.0
3564,N1,Groningen,Volendam,5.0,0.0,H,1.29,5.5,10.0,10,10,8.0,7.0,4.0,12.0,0,2,7.0,4.0,0.0,1.0,5,5,13.75,0.0,15.0,1.25
3565,N1,Den Haag,VVV Venlo,1.0,1.0,D,2.14,3.39,3.29,19,19,10.0,6.0,10.0,6.0,1,2,9.0,7.0,1.0,1.0,11,9,13.0,6.0,10.0,2.0
3566,I1,Genoa,Palermo,3.0,4.0,A,1.57,3.75,6.0,17,17,5.0,3.0,6.0,10.0,1,0,7.0,0.0,1.0,0.0,9,9,8.0,5.0,11.0,0.0
3567,SP1,Villarreal,Sevilla,0.0,0.0,D,2.87,3.2,2.4,19,19,4.0,11.0,8.0,6.0,1,0,4.0,9.0,1.0,0.0,10,10,7.0,8.0,9.0,12.0
3568,SP1,Sp Gijon,Villarreal,1.0,3.0,A,3.25,3.3,2.2,16,16,8.0,5.0,11.0,3.0,0,2,3.0,7.0,0.0,1.0,8,8,6.0,2.0,4.0,12.0
3569,E0,Southampton,Crystal Palace,3.0,1.0,H,1.83,3.7,4.75,29,30,10.0,6.0,8.0,2.0,1,4,7.0,12.0,1.0,1.0,14,16,6.0,6.0,4.0,9.0
3570,I1,Bologna,Atalanta,0.0,2.0,A,2.3,3.1,3.25,31,31,2.0,10.0,5.0,2.0,0,6,5.0,15.0,0.0,1.0,16,16,3.0,4.0,5.0,12.0
3571,SP1,Zaragoza,Real Madrid,0.0,6.0,A,8.5,5.0,1.33,1,1,0.0,6.0,6.0,0.0,0,0,0.0,3.0,,,1,1,0.0,6.0,0.0,3.0
3572,SP1,Villarreal,Zaragoza,0.0,0.0,D,1.72,3.25,4.33,12,12,9.0,4.0,4.0,9.0,7,0,11.0,2.0,1.0,0.0,6,6,9.0,4.0,10.0,6.0
3573,E0,Southampton,West Brom,0.0,0.0,D,1.85,3.7,4.75,2,2,5.0,10.0,10.0,10.0,0,1,0.0,5.0,0.0,1.0,1,1,0.0,0.0,1.0,1.0
3574,SP1,Las Palmas,Vallecano,0.0,1.0,A,1.91,3.5,4.0,4,4,5.0,1.6666666666666667,6.666666666666667,10.0,2,0,3.3333333333333335,1.6666666666666667,1.0,0.0,2,2,0.0,0.0,5.0,5.0
3575,E0,West Brom,Bournemouth,2.0,1.0,H,2.1,3.4,4.0,26,26,6.0,6.0,7.0,15.0,4,0,8.0,1.0,1.0,0.0,13,13,9.0,9.0,12.0,5.0
3576,F1,Paris SG,Reims,4.0,1.0,H,1.18,7.0,17.0,27,27,12.0,5.0,3.0,5.0,26,0,13.0,7.0,1.0,0.0,13,13,15.0,6.0,13.0,4.0
3577,SP1,Valencia,Espanol,2.0,1.0,H,1.5,4.0,7.0,12,12,6.0,5.0,5.0,6.0,2,0,7.0,8.0,1.0,0.0,6,6,12.0,5.0,13.0,5.0
3578,E0,Birmingham,Sunderland,2.0,1.0,H,2.9,3.25,2.5,10,10,4.0,13.0,8.0,8.0,0,3,3.0,10.0,0.0,1.0,5,5,2.5,5.0,5.0,11.25
3579,N1,Vitesse,Excelsior,3.0,2.0,H,1.29,5.0,11.0,32,32,8.0,2.0,7.0,10.0,4,0,8.0,0.0,1.0,0.0,16,16,8.0,5.0,10.0,6.0
3580,E0,Everton,Newcastle,2.0,2.0,D,1.73,3.6,5.0,4,4,6.666666666666667,5.0,5.0,6.666666666666667,0,1,10.0,6.666666666666667,0.0,1.0,2,2,5.0,0.0,15.0,15.0
3581,D1,Hannover,Augsburg,0.0,1.0,A,2.63,3.3,2.75,22,22,1.0,3.0,8.0,5.0,0,0,0.0,5.0,0.0,0.0,11,11,6.0,7.0,3.0,6.0
3582,F1,Lens,Paris SG,1.0,3.0,A,10.0,4.6,1.33,10,10,2.0,6.0,6.0,4.0,0,9,2.0,7.0,0.0,1.0,5,6,5.0,6.0,5.0,11.0
3583,E0,Man City,Newcastle,4.0,0.0,H,1.33,5.5,11.0,30,31,6.0,8.0,7.0,8.0,0,0,7.0,6.0,0.0,0.0,15,16,10.0,4.0,13.0,9.0
3584,E0,Leicester,Southampton,0.0,0.0,D,2.25,3.29,3.2,34,34,9.0,4.0,6.0,12.0,0,0,7.0,1.0,0.0,0.0,17,17,6.0,6.0,6.0,3.0
3585,E0,Man City,Arsenal,1.0,3.0,A,5.5,3.6,1.61,37,37,3.0,8.0,6.0,5.0,0,4,3.0,8.0,0.0,1.0,19,19,6.0,8.0,6.0,13.0
3586,N1,Utrecht,Den Bosch,1.0,0.0,H,1.3,4.0,9.5,17,17,4.0,1.0,3.0,12.0,1,0,8.0,1.0,1.0,0.0,8,9,7.0,3.0,11.0,4.0
3587,N1,Ajax,Groningen,1.0,0.0,H,1.57,3.6,5.5,6,6,9.0,13.0,9.0,2.0,0,5,7.0,13.0,0.0,1.0,3,3,10.0,12.5,15.0,15.0
3588,D1,Freiburg,Bochum,1.0,1.0,D,2.2,3.2,3.4,29,29,5.0,5.0,6.0,13.0,2,0,5.0,1.0,1.0,0.0,14,15,2.0,5.0,4.0,5.0
3589,I1,Cagliari,Lecce,2.0,0.0,H,1.83,3.3,4.75,24,24,10.0,6.0,4.0,10.0,0,0,12.0,5.0,0.0,0.0,13,12,5.0,6.0,10.0,2.0
3590,SP1,Sevilla,Alaves,1.0,0.0,H,1.4,4.75,8.0,38,38,7.0,11.0,6.0,4.0,3,2,8.0,9.0,1.0,1.0,19,19,8.0,9.0,8.0,6.0
3591,F1,Evian Thonon Gaillard,Lyon,1.0,1.0,D,3.6,3.2,2.1,3,3,5.0,12.5,10.0,2.5,0,2,0.0,15.0,0.0,1.0,2,2,10.0,5.0,0.0,15.0
3592,D1,Werder Bremen,Stuttgart,1.0,2.0,A,1.9,3.1,3.75,27,27,10.0,7.0,3.0,2.0,2,5,10.0,13.0,1.0,1.0,14,14,10.0,9.0,11.0,10.0
3593,SP1,Levante,Villarreal,0.0,2.0,A,2.4,3.2,2.87,26,26,4.0,4.0,4.0,7.0,0,2,8.0,4.0,0.0,1.0,14,13,6.0,4.0,8.0,4.0
3594,N1,Heracles,Twente,2.0,1.0,H,2.37,3.39,2.89,27,27,7.0,4.0,8.0,11.0,2,1,9.0,2.0,1.0,1.0,14,14,8.0,3.0,10.0,3.0
3595,SP1,Ath Madrid,Betis,1.0,3.0,A,1.61,3.6,6.0,33,33,12.0,8.0,8.0,5.0,2,0,10.0,9.0,1.0,0.0,17,17,15.0,6.0,10.0,9.0
3596,D1,Hoffenheim,Dortmund,1.0,3.0,A,7.0,4.33,1.44,17,17,5.0,9.0,15.0,7.0,0,0,0.0,8.0,0.0,0.0,9,9,9.0,9.0,4.0,5.0
3597,E0,Stoke,West Brom,0.0,0.0,D,2.5,3.3,3.1,30,30,3.0,6.0,6.0,4.0,0,1,3.0,9.0,0.0,1.0,15,15,7.0,5.0,5.0,7.0
3598,D1,Leverkusen,Stuttgart,0.0,1.0,A,1.39,4.75,8.0,32,32,8.0,6.0,8.0,6.0,0,2,7.0,8.0,0.0,1.0,16,16,6.0,7.0,7.0,9.0
3599,N1,Twente,Heracles,1.0,1.0,D,1.22,4.75,11.0,31,31,8.0,4.0,5.0,5.0,2,0,8.0,6.0,1.0,0.0,16,16,10.0,2.0,10.0,6.0
3600,I1,Napoli,Fiorentina,0.0,0.0,D,1.73,3.5,5.0,4,4,10.0,8.333333333333334,5.0,3.3333333333333335,0,1,10.0,10.0,0.0,1.0,2,2,15.0,0.0,15.0,15.0
3601,E0,Everton,Stoke,3.0,4.0,A,1.95,3.6,4.2,19,19,8.0,5.0,8.0,4.0,1,1,6.0,7.0,1.0,1.0,10,10,13.0,2.0,7.0,9.0
3602,E0,Watford,Middlesbrough,0.0,0.0,D,2.5,3.2,3.2,21,21,2.0,4.0,10.0,6.0,0,1,1.0,4.0,0.0,1.0,11,11,7.0,4.0,7.0,7.0
3603,F1,Toulouse,Grenoble,2.0,0.0,H,2.0,3.1,4.2,14,14,3.0,5.0,4.0,6.0,1,0,5.0,6.0,1.0,0.0,7,8,3.0,7.0,8.0,2.0
3604,F1,Lille,Sochaux,0.0,0.0,D,1.8,3.0,4.33,25,25,7.0,6.0,5.0,4.0,4,3,8.0,7.0,1.0,1.0,13,12,7.0,7.0,8.0,4.0
3605,F1,Caen,Sochaux,2.0,0.0,H,2.25,3.1,3.3,36,36,7.0,4.0,7.0,7.0,0,1,6.0,4.0,0.0,1.0,18,18,4.0,3.0,4.0,10.0
3606,SP1,Ath Madrid,Villarreal,1.0,0.0,H,1.8,3.25,4.0,5,5,6.25,2.5,2.5,3.75,0,3,8.75,3.75,0.0,1.0,3,3,7.5,5.0,10.0,5.0
3607,F1,Caen,Lille,0.0,1.0,A,2.5,3.0,3.2,25,26,2.0,4.0,8.0,6.0,0,0,4.0,4.0,0.0,0.0,12,13,10.0,4.0,8.0,8.0
3608,I1,Bologna,Juventus,1.0,2.0,A,4.75,3.3,1.83,9,9,4.0,4.0,9.0,5.0,0,1,3.0,5.0,0.0,1.0,5,5,3.75,3.75,3.75,8.75
3609,D1,Hamburg,Bielefeld,1.0,1.0,D,1.44,4.0,7.5,1,1,1.0,1.0,1.0,1.0,0,0,1.0,1.0,,,1,1,1.0,1.0,1.0,0.0
3610,N1,PSV Eindhoven,Twente,1.0,1.0,D,1.91,3.4,4.0,28,28,9.0,9.0,8.0,3.0,0,5,7.0,15.0,0.0,1.0,15,14,13.0,3.0,13.0,15.0
3611,I1,Lazio,Livorno,3.0,1.0,H,1.57,3.5,6.5,34,34,12.0,4.0,9.0,11.0,3,0,10.0,0.0,1.0,0.0,17,17,9.0,4.0,8.0,5.0
3612,N1,Den Haag,Groningen,0.0,1.0,A,1.95,3.6,3.6,4,4,13.333333333333334,5.0,10.0,13.333333333333334,3,0,8.333333333333334,1.6666666666666667,1.0,0.0,2,2,10.0,5.0,5.0,5.0
3613,F1,St Etienne,Marseille,1.0,2.0,A,3.25,3.0,2.3,37,37,3.0,10.0,6.0,5.0,0,6,4.0,13.0,0.0,1.0,19,19,8.0,4.0,9.0,15.0
3614,F1,Lorient,Bordeaux,1.0,2.0,A,3.2,3.0,2.38,8,8,3.0,6.0,9.0,4.0,2,3,2.0,8.0,1.0,1.0,4,4,1.6666666666666667,3.3333333333333335,3.3333333333333335,11.666666666666666
3615,D1,Schalke 04,Dortmund,0.0,0.0,D,1.8,3.2,4.75,19,19,6.0,6.0,3.0,9.0,1,1,12.0,6.0,1.0,1.0,9,9,9.0,7.0,13.0,8.0
3616,E0,Portsmouth,Liverpool,0.0,0.0,D,5.0,3.5,1.72,6,5,7.0,13.75,8.0,2.5,0,4,5.0,12.5,0.0,1.0,3,3,10.0,10.0,10.0,10.0
3617,F1,Nice,Monaco,4.0,0.0,H,3.1,3.2,2.4,6,6,7.0,13.0,4.0,4.0,5,5,11.0,13.0,1.0,1.0,4,3,8.333333333333334,12.5,11.666666666666666,10.0
3618,E0,Aston Villa,West Ham,1.0,1.0,D,2.63,3.25,2.75,18,18,4.0,2.0,11.0,5.0,1,4,2.0,4.0,1.0,1.0,9,10,3.0,4.0,1.0,9.0
3619,F1,Nantes,Paris SG,1.0,1.0,D,2.6,2.87,2.6,15,15,4.0,3.0,6.0,6.0,0,0,5.0,5.0,0.0,0.0,8,7,6.0,5.0,8.0,10.0
3620,D1,Leverkusen,Stuttgart,1.0,1.0,D,1.9,3.25,3.5,23,23,13.0,8.0,4.0,9.0,2,1,12.0,7.0,1.0,1.0,11,12,12.0,6.0,12.0,10.0
3621,SP1,Villarreal,Sp Gijon,3.0,0.0,H,1.83,3.5,4.33,19,19,4.0,6.0,9.0,9.0,0,1,2.0,6.0,0.0,1.0,9,9,6.0,7.0,8.0,7.0
3622,E0,Blackburn,Derby,3.0,1.0,H,1.25,5.5,13.0,37,37,4.0,5.0,5.0,17.0,2,0,6.0,1.0,1.0,0.0,19,19,10.0,2.0,9.0,2.0
3623,E0,Middlesbrough,West Brom,1.0,1.0,D,2.7,3.1,3.0,23,23,2.0,7.0,6.0,7.0,0,1,2.0,9.0,0.0,1.0,12,12,5.0,3.0,7.0,12.0
3624,I1,Milan,Bologna,2.0,1.0,H,1.5,4.2,7.0,16,16,5.0,9.0,6.0,7.0,2,3,5.0,7.0,1.0,1.0,8,8,2.0,5.0,5.0,7.0
3625,D1,Schalke 04,Werder Bremen,2.0,1.0,H,2.2,3.2,3.25,14,14,6.0,17.0,4.0,7.0,2,1,6.0,10.0,1.0,1.0,7,7,7.0,9.0,9.0,13.0
3626,E0,Stoke,Tottenham,0.0,4.0,A,4.5,3.75,1.85,34,34,7.0,11.0,10.0,3.0,0,5,5.0,11.0,0.0,1.0,17,17,6.0,8.0,7.0,13.0
3627,I1,Sassuolo,Palermo,2.0,2.0,D,1.85,3.5,4.5,24,24,3.0,6.0,9.0,8.0,0,0,2.0,7.0,0.0,0.0,12,12,4.0,2.0,3.0,9.0
3628,SP1,Celta,Valencia,3.0,2.0,H,3.75,3.2,2.0,6,6,6.0,10.0,9.0,2.0,1,5,4.0,13.0,1.0,1.0,3,3,5.0,5.0,0.0,15.0
3629,N1,Ajax,Groningen,3.0,2.0,H,1.4,3.75,7.5,17,17,10.0,8.0,2.0,2.0,3,5,12.0,11.0,1.0,1.0,8,8,10.0,5.0,11.0,13.0
3630,D1,Hannover,Ein Frankfurt,0.0,0.0,D,2.3,3.5,2.9,25,25,9.0,2.0,8.0,4.0,0,0,7.0,5.0,0.0,0.0,13,13,13.0,5.0,15.0,7.0
3631,F1,Bordeaux,Bastia,0.0,0.0,D,1.57,3.2,6.0,25,25,5.0,4.0,12.0,6.0,0,1,4.0,5.0,0.0,1.0,12,12,5.0,2.0,8.0,5.0
3632,F1,Metz,Bastia,1.0,0.0,H,1.8,3.4,4.75,29,30,4.0,3.0,14.0,11.0,2,0,3.0,3.0,1.0,0.0,14,15,7.0,2.0,11.0,4.0
3633,F1,Nice,Evian Thonon Gaillard,3.0,2.0,H,1.91,3.3,4.2,18,18,6.0,6.0,2.0,7.0,7,1,13.0,8.0,1.0,1.0,10,9,7.0,7.0,13.0,3.0
3634,D1,Freiburg,Hamburg,0.0,0.0,D,2.5,3.25,2.89,14,14,4.0,7.0,9.0,6.0,1,1,4.0,6.0,1.0,1.0,8,7,7.0,3.0,8.0,4.0
3635,D1,Mainz,Kaiserslautern,0.0,2.0,A,2.1,3.25,3.4,23,23,8.0,8.0,10.0,6.0,0,4,4.0,8.0,0.0,1.0,12,11,13.0,6.0,9.0,4.0
3636,SP1,Barcelona,Ath Madrid,4.0,1.0,H,1.25,6.0,10.0,16,16,18.0,13.0,5.0,2.0,15,1,15.0,12.0,1.0,1.0,8,8,15.0,3.0,13.0,15.0
3637,F1,St Etienne,Bordeaux,0.0,2.0,A,2.25,3.0,3.3,33,33,7.0,6.0,7.0,1.0,0,7,6.0,9.0,0.0,1.0,17,16,8.0,2.0,6.0,10.0
3638,D1,Augsburg,RB Leipzig,1.0,0.0,H,3.5,3.5,2.1,5,5,8.75,10.0,5.0,6.25,3,3,8.75,8.75,1.0,1.0,3,3,12.5,5.0,10.0,10.0
3639,E0,Arsenal,Tottenham,1.0,0.0,H,2.1,3.7,3.6,3,3,10.0,5.0,10.0,0.0,1,2,7.5,15.0,1.0,1.0,2,2,5.0,5.0,0.0,15.0
3640,I1,Milan,Cagliari,2.0,1.0,H,1.22,6.5,13.0,2,2,15.0,0.0,0.0,15.0,1,0,15.0,0.0,1.0,0.0,1,2,2.0,0.0,3.0,15.0
3641,F1,Lille,Troyes,2.0,2.0,D,1.55,3.8,6.5,8,9,1.0,4.0,8.0,4.0,0,2,2.0,7.0,0.0,1.0,5,4,3.75,6.666666666666667,5.0,3.3333333333333335
3642,E0,Aston Villa,Newcastle,0.0,0.0,D,2.5,3.4,3.0,2,2,5.0,0.0,0.0,10.0,1,0,15.0,0.0,1.0,0.0,1,1,0.0,0.0,1.0,0.0
3643,I1,Sampdoria,Lazio,2.0,0.0,H,1.9,2.9,4.0,12,12,8.0,4.0,9.0,4.0,2,1,5.0,6.0,1.0,1.0,6,6,11.0,2.0,8.0,13.0
3644,D1,Nurnberg,Hamburg,0.0,2.0,A,2.1,3.25,3.4,33,33,2.0,7.0,5.0,10.0,0,0,4.0,7.0,0.0,0.0,17,17,7.0,7.0,11.0,5.0
3645,F1,Marseille,Metz,3.0,1.0,H,1.5,3.6,8.0,15,15,4.0,3.0,4.0,7.0,2,0,7.0,2.0,1.0,0.0,7,8,4.0,3.0,5.0,1.0
3646,D1,Hamburg,Stuttgart,0.0,2.0,A,1.83,3.25,4.5,23,23,7.0,3.0,6.0,4.0,2,1,9.0,5.0,1.0,1.0,12,11,10.0,4.0,15.0,6.0
3647,D1,Bayern Munich,Mainz,0.0,0.0,D,1.29,5.0,11.0,31,31,11.0,10.0,3.0,9.0,0,1,12.0,6.0,0.0,1.0,16,16,15.0,7.0,15.0,10.0
3648,D1,Hamburg,Cottbus,0.0,0.0,D,1.28,5.25,11.0,16,16,7.0,6.0,4.0,6.0,0,1,10.0,7.0,0.0,1.0,8,8,11.0,3.0,13.0,4.0
3649,SP1,Valencia,Sociedad,2.0,5.0,A,1.6,3.8,5.75,14,14,5.0,8.0,7.0,4.0,0,3,7.0,8.0,0.0,1.0,7,7,11.0,5.0,15.0,9.0
3650,F1,Bastia,Lyon,1.0,3.0,A,2.8,3.1,2.6,17,17,7.0,6.0,6.0,7.0,4,1,8.0,8.0,1.0,1.0,8,8,8.0,5.0,13.0,9.0
3651,E0,Chelsea,Bournemouth,0.0,1.0,A,1.36,5.25,9.5,15,15,3.0,6.0,6.0,13.0,2,2,4.0,2.0,1.0,1.0,8,8,7.0,5.0,9.0,5.0
3652,E0,Arsenal,West Ham,5.0,1.0,H,1.44,4.75,8.0,23,23,10.0,4.0,8.0,8.0,0,1,7.0,4.0,0.0,1.0,11,11,14.0,1.0,9.0,5.0
3653,N1,Feyenoord,Twente,3.0,1.0,H,1.67,3.8,5.0,18,18,13.0,8.0,8.0,9.0,1,1,10.0,7.0,1.0,1.0,10,10,12.0,9.0,13.0,10.0
3654,SP1,Ath Bilbao,Levante,2.0,1.0,H,1.5,4.1,6.5,13,13,6.0,6.0,5.0,4.0,0,0,8.0,7.0,0.0,0.0,7,7,10.0,6.0,11.0,5.0
3655,SP1,Malaga,Getafe,0.0,1.0,A,3.3,3.3,2.25,38,38,4.0,5.0,10.0,3.0,0,0,3.0,10.0,0.0,0.0,19,19,4.0,6.0,6.0,7.0
3656,SP1,Malaga,Valladolid,0.0,0.0,D,1.91,3.4,4.0,33,33,4.0,2.0,8.0,6.0,1,2,2.0,5.0,1.0,1.0,17,16,8.0,3.0,7.0,3.0
3657,N1,Den Haag,Heerenveen,2.0,1.0,H,3.4,3.4,2.1,20,20,2.0,8.0,10.0,10.0,1,1,2.0,6.0,1.0,1.0,10,10,5.0,6.0,1.0,7.0
3658,N1,Heerenveen,Twente,0.0,2.0,A,3.25,3.25,2.1,7,7,2.0,8.0,9.0,5.0,0,6,3.0,11.0,0.0,1.0,5,4,1.25,6.666666666666667,5.0,11.666666666666666
3659,I1,Juventus,Atalanta,2.0,0.0,H,1.39,4.5,8.5,28,27,13.0,7.0,0.0,2.0,14,5,15.0,11.0,1.0,1.0,14,14,11.0,9.0,13.0,5.0
3660,N1,Nijmegen,Heerenveen,4.0,1.0,H,2.3,3.2,2.75,31,31,4.0,7.0,7.0,9.0,1,2,4.0,9.0,1.0,1.0,16,16,5.0,5.0,4.0,13.0
3661,F1,Toulouse,St Etienne,3.0,1.0,H,2.1,3.0,3.8,18,18,4.0,4.0,3.0,8.0,2,2,6.0,6.0,1.0,1.0,9,9,3.0,4.0,8.0,3.0
3662,I1,Catania,Napoli,3.0,1.0,H,2.25,3.0,3.5,37,37,6.0,4.0,10.0,7.0,0,0,3.0,4.0,0.0,0.0,19,19,3.0,5.0,6.0,5.0
3663,I1,Juventus,Atalanta,1.0,0.0,H,1.17,7.0,15.0,36,36,8.0,5.0,3.0,8.0,4,1,12.0,4.0,1.0,1.0,18,18,7.0,7.0,15.0,9.0
3664,E0,Man City,Chelsea,0.0,1.0,A,1.85,3.8,4.5,24,24,15.0,10.0,5.0,2.0,12,8,15.0,13.0,1.0,1.0,12,12,16.0,11.0,15.0,15.0
3665,SP1,Sevilla,Leganes,2.0,1.0,H,1.61,3.75,6.0,10,10,3.0,5.0,7.0,0.0,0,5,6.0,11.0,0.0,1.0,5,5,8.75,6.25,12.5,6.25
3666,SP1,Zaragoza,Sevilla,0.0,1.0,A,2.9,3.25,2.4,13,13,3.0,4.0,13.0,6.0,0,0,1.0,3.0,0.0,0.0,7,6,6.0,2.0,8.0,13.0
3667,E0,Stoke,Arsenal,1.0,0.0,H,5.5,3.8,1.73,28,28,5.0,9.0,6.0,8.0,0,2,5.0,8.0,0.0,1.0,14,14,9.0,9.0,8.0,11.0
3668,I1,Napoli,Carpi,1.0,0.0,H,1.14,8.0,21.0,24,24,19.0,7.0,5.0,6.0,8,0,15.0,8.0,1.0,0.0,12,12,12.0,4.0,13.0,7.0
3669,N1,PSV Eindhoven,AZ Alkmaar,3.0,2.0,H,1.73,3.5,5.0,30,30,9.0,7.0,8.0,4.0,0,7,6.0,9.0,0.0,1.0,15,15,16.0,10.0,12.0,11.0
3670,E0,Portsmouth,Aston Villa,2.0,2.0,D,2.2,3.2,3.25,16,16,3.0,5.0,6.0,4.0,1,0,5.0,8.0,1.0,0.0,8,8,8.0,3.0,10.0,9.0
3671,SP1,Villarreal,La Coruna,0.0,0.0,D,1.5,4.33,6.5,37,37,8.0,7.0,8.0,11.0,0,0,9.0,4.0,0.0,0.0,19,19,12.0,5.0,12.0,4.0
3672,I1,Inter,Sampdoria,3.0,0.0,H,1.4,4.2,9.0,5,5,8.75,2.5,3.75,3.75,4,1,10.0,6.25,1.0,1.0,3,3,7.5,5.0,10.0,5.0
3673,F1,Brest,St Etienne,0.0,1.0,A,3.4,3.2,2.2,21,21,7.0,2.0,8.0,6.0,1,1,7.0,2.0,1.0,1.0,10,10,7.0,4.0,6.0,12.0
3674,N1,Vitesse,Heracles,1.0,1.0,D,1.6,4.0,5.25,31,31,8.0,8.0,7.0,4.0,1,4,7.0,10.0,1.0,1.0,16,16,5.0,4.0,5.0,7.0
3675,SP1,Ath Bilbao,Cadiz,1.0,0.0,H,1.83,3.25,4.5,27,27,4.0,4.0,7.0,10.0,0,1,4.0,4.0,0.0,1.0,13,14,5.0,4.0,7.0,7.0
3676,F1,Paris SG,St Etienne,5.0,0.0,H,1.53,3.8,6.5,4,4,6.666666666666667,8.333333333333334,3.3333333333333335,1.6666666666666667,3,3,8.333333333333334,11.666666666666666,1.0,1.0,2,2,10.0,10.0,15.0,15.0
3677,N1,AZ Alkmaar,Go Ahead Eagles,2.0,0.0,H,1.38,4.75,7.5,15,15,9.0,8.0,5.0,10.0,5,3,11.0,5.0,1.0,1.0,8,8,9.0,9.0,9.0,9.0
3678,F1,Nantes,St Etienne,1.0,0.0,H,2.6,3.0,2.9,9,9,4.0,4.0,8.0,4.0,1,3,6.0,7.0,1.0,1.0,4,5,6.666666666666667,1.25,6.666666666666667,11.25
3679,SP1,Sevilla,Celta,1.0,0.0,H,1.67,3.8,5.5,16,17,8.0,0.0,7.0,7.0,3,0,8.0,0.0,1.0,0.0,9,9,12.0,2.0,11.0,4.0
3680,N1,Ajax,AZ Alkmaar,2.0,2.0,D,1.67,3.75,5.0,9,9,10.0,14.0,7.0,3.0,0,6,8.0,15.0,0.0,1.0,4,5,16.666666666666668,10.0,11.666666666666666,15.0
