,B365H,B365D,B365A,H,D,A,HomeTeamAtHomeTeamPoints,AwayTeamFromHomeTeamPoints,ScoredAtHomeTeam5,ScoredAwayTeam5,HomeTeamPoints,AwayTeamPoints,HomeTeamUnBeatenStreak,AwayTeamUnBeatenStreak,HomeTeamGoalsScoredLast5,AwayTeamGoalsScoredLast5,HomeTeamGoalsConcededLast5,AwayTeamGoalsConcededLast5,HomeTeamLostLast,AwayTeamLostLast
55,1.8,3.5,4.75,1,0,0,7.0,4.0,8.0,5.0,2.0,6.0,1,1,4.0,8.0,12.0,11.0,1.0,1.0
56,1.66,3.6,5.5,0,1,0,8.0,7.0,12.0,5.0,5.0,6.0,1,1,9.0,5.0,11.0,5.0,1.0,1.0
57,1.75,4.2,4.6,1,0,0,15.0,15.0,25.0,11.0,13.0,12.0,6,4,17.0,18.0,8.0,6.0,1.0,1.0
58,1.8,3.4,4.5,1,0,0,9.0,11.0,7.0,5.0,11.0,8.0,6,3,7.0,7.0,1.0,5.0,1.0,1.0
59,1.67,4.0,4.75,1,0,0,8.0,7.0,7.0,7.0,5.0,6.0,0,1,6.0,8.0,5.0,12.0,0.0,1.0
60,1.67,3.6,5.25,1,0,0,12.0,5.0,11.0,3.0,7.0,3.0,2,0,8.0,4.0,6.0,7.0,1.0,0.0
61,1.85,3.29,4.75,1,0,0,7.0,7.0,7.0,3.0,7.0,4.0,0,2,6.0,4.0,5.0,5.0,0.0,1.0
62,1.85,3.6,4.75,0,1,0,8.0,3.0,7.0,3.0,1.0,4.0,1,2,3.0,5.0,10.0,9.0,1.0,1.0
63,1.67,4.0,4.75,1,0,0,13.0,8.0,16.0,14.0,10.0,6.0,1,1,11.0,4.0,6.0,5.0,1.0,1.0
64,1.83,3.4,4.5,1,0,0,6.666666666666667,5.0,11.666666666666666,3.75,4.0,5.0,0,1,3.0,6.0,9.0,6.0,0.0,1.0
65,1.67,3.8,5.5,1,0,0,10.0,2.0,10.0,4.0,9.0,1.0,0,0,8.0,7.0,6.0,14.0,0.0,0.0
66,1.62,4.0,5.5,0,0,1,15.0,11.25,15.0,7.5,9.0,9.0,0,2,13.0,12.0,7.0,8.0,0.0,1.0
67,1.75,3.5,4.75,0,0,1,9.0,4.0,10.0,3.0,6.0,4.0,0,1,8.0,5.0,8.0,7.0,0.0,1.0
68,1.8,3.5,4.75,1,0,0,2.0,4.0,2.0,3.0,1.0,4.0,1,2,3.0,2.0,14.0,6.0,1.0,1.0
69,1.62,4.0,5.5,1,0,0,7.0,6.0,4.0,8.0,10.0,4.0,1,2,10.0,7.0,6.0,9.0,1.0,1.0
70,1.83,3.1,4.75,0,1,0,8.0,15.0,6.0,7.0,7.0,7.0,0,1,4.0,8.0,7.0,5.0,0.0,1.0
71,1.67,3.8,5.0,0,0,1,15.0,5.0,15.0,5.0,13.0,2.0,6,2,11.0,5.0,5.0,11.0,1.0,1.0
72,1.66,3.4,4.5,1,0,0,7.0,5.0,8.0,3.0,8.0,2.0,0,0,7.0,3.0,4.0,10.0,0.0,0.0
73,1.66,4.33,4.5,0,1,0,15.0,13.0,14.0,10.0,11.0,11.0,34,8,13.0,9.0,8.0,4.0,1.0,1.0
74,1.83,3.75,4.75,0,1,0,8.0,7.0,8.0,6.0,9.0,5.0,5,2,10.0,7.0,5.0,8.0,1.0,1.0
75,1.66,3.79,5.25,0,1,0,3.0,9.0,2.0,4.0,7.0,3.0,5,0,6.0,8.0,5.0,13.0,1.0,0.0
76,1.57,3.8,5.5,0,1,0,12.0,7.0,9.0,5.0,6.0,2.0,0,0,6.0,3.0,7.0,7.0,0.0,0.0
77,1.62,4.0,5.5,1,0,0,15.0,11.0,11.0,8.0,12.0,11.0,0,5,8.0,13.0,4.0,8.0,0.0,1.0
78,1.75,3.3,5.25,0,1,0,11.0,8.0,9.0,4.0,8.0,5.0,3,1,8.0,3.0,4.0,3.0,1.0,1.0
79,1.67,4.1,4.5,1,0,0,10.0,10.0,12.5,7.5,6.0,10.0,4,1,7.0,10.0,9.0,5.0,1.0,1.0
80,1.62,3.75,5.5,1,0,0,5.0,5.0,2.0,10.0,4.0,4.0,0,4,5.0,5.0,8.0,6.0,0.0,1.0
81,3.0,1.8,5.0,0,1,0,7.0,11.0,4.0,4.0,6.0,8.0,0,3,3.0,9.0,4.0,4.0,0.0,1.0
82,1.57,3.4,5.5,0,0,1,11.0,11.0,7.0,3.0,11.0,5.0,19,2,9.0,3.0,5.0,4.0,1.0,1.0
83,1.62,3.75,5.5,0,1,0,13.0,5.0,10.0,6.0,10.0,9.0,3,0,6.0,6.0,4.0,5.0,1.0,0.0
84,1.75,3.6,5.0,1,0,0,9.0,11.0,7.0,7.0,11.0,9.0,10,1,8.0,7.0,4.0,7.0,1.0,1.0
85,1.67,3.75,5.0,1,0,0,7.0,5.0,7.0,5.0,3.0,5.0,0,1,5.0,4.0,7.0,10.0,0.0,1.0
86,1.61,3.6,5.5,1,0,0,10.0,7.0,10.0,4.0,7.0,4.0,1,2,6.0,4.0,7.0,5.0,1.0,1.0
87,1.57,4.0,5.5,1,0,0,10.0,13.0,8.0,1.0,9.0,7.0,0,0,11.0,9.0,8.0,8.0,0.0,0.0
88,1.66,3.75,5.0,1,0,0,8.0,4.0,10.0,4.0,3.0,3.0,0,1,4.0,5.0,7.0,11.0,0.0,1.0
89,1.72,3.4,5.0,0,1,0,10.0,4.0,6.0,6.0,9.0,6.0,0,2,7.0,5.0,6.0,8.0,0.0,1.0
90,1.8,3.6,4.5,0,0,1,9.0,15.0,8.0,4.0,11.0,9.0,6,8,8.0,5.0,3.0,3.0,1.0,1.0
91,1.66,3.6,5.5,1,0,0,12.0,7.0,10.0,4.0,6.0,5.0,0,0,5.0,6.0,8.0,9.0,0.0,0.0
92,1.57,3.8,5.5,1,0,0,10.0,5.0,9.0,4.0,4.0,4.0,1,1,5.0,7.0,6.0,11.0,1.0,1.0
93,1.5,3.75,5.5,1,0,0,9.0,2.0,5.0,6.0,4.0,1.0,1,0,4.0,5.0,8.0,13.0,1.0,0.0
94,1.8,3.3,4.75,0,0,1,6.0,3.0,7.0,2.0,3.0,4.0,1,2,5.0,3.0,11.0,8.0,1.0,1.0
95,1.83,3.1,5.0,1,0,0,8.0,4.0,5.0,2.0,3.0,2.0,0,0,2.0,5.0,7.0,12.0,0.0,0.0
96,1.83,3.6,5.0,1,0,0,7.0,8.0,7.0,5.0,8.0,12.0,2,1,7.0,6.0,6.0,2.0,1.0,1.0
97,1.67,3.75,5.0,0,1,0,5.0,10.0,4.0,9.0,6.0,7.0,0,0,6.0,5.0,6.0,6.0,0.0,0.0
98,1.83,3.5,4.5,0,0,1,9.0,8.0,8.0,7.0,10.0,10.0,2,1,8.0,6.0,6.0,5.0,1.0,1.0
99,1.57,3.6,5.0,0,0,1,15.0,9.0,11.0,9.0,9.0,7.0,0,0,8.0,9.0,6.0,9.0,0.0,0.0
100,1.85,3.2,4.75,1,0,0,9.0,5.0,10.0,5.0,6.0,4.0,0,0,7.0,2.0,9.0,6.0,0.0,0.0
101,3.0,1.73,5.0,0,1,0,4.0,6.0,5.0,4.0,1.0,8.0,0,4,6.0,7.0,11.0,5.0,0.0,1.0
102,1.57,3.8,5.5,1,0,0,5.0,9.0,5.0,4.0,10.0,1.0,1,1,7.0,3.0,6.0,14.0,1.0,1.0
103,1.61,3.2,5.5,0,0,1,13.0,12.0,8.0,3.0,9.0,8.0,0,3,7.0,5.0,5.0,5.0,0.0,1.0
104,1.57,3.4,5.0,0,1,0,10.0,3.0,9.0,2.0,10.0,3.0,2,1,4.0,6.0,3.0,9.0,1.0,1.0
105,1.66,3.2,5.0,1,0,0,15.0,8.0,13.0,1.0,10.0,9.0,4,1,8.0,9.0,4.0,7.0,1.0,1.0
106,1.65,3.75,5.25,0,0,1,8.0,5.0,10.0,5.0,6.0,6.0,3,3,5.0,7.0,4.0,8.0,1.0,1.0
107,1.57,3.5,5.0,1,0,0,10.0,9.0,8.0,7.0,6.0,9.0,3,0,7.0,9.0,8.0,10.0,1.0,0.0
108,1.72,3.5,5.0,1,0,0,9.0,11.0,9.0,4.0,6.0,7.0,1,5,8.0,9.0,12.0,7.0,1.0,1.0
109,1.85,3.8,4.5,0,0,1,8.0,3.0,5.0,5.0,5.0,3.0,0,0,8.0,2.0,9.0,7.0,0.0,0.0
110,1.83,3.5,4.5,1,0,0,8.0,6.0,5.0,2.0,7.0,6.0,0,4,4.0,8.0,6.0,7.0,0.0,1.0
111,1.66,3.6,5.0,0,1,0,7.5,11.25,6.25,3.75,6.0,10.0,4,4,7.0,11.0,7.0,5.0,1.0,1.0
112,3.1,1.66,5.0,0,1,0,7.0,8.0,8.0,6.0,4.0,5.0,3,1,3.0,7.0,5.0,8.0,1.0,1.0
113,1.75,3.3,5.0,1,0,0,13.0,5.0,7.0,4.0,8.0,4.0,0,1,5.0,5.0,4.0,9.0,0.0,1.0
114,1.62,4.2,4.75,0,0,1,11.0,3.0,10.0,8.0,3.0,6.0,0,1,7.0,9.0,12.0,9.0,0.0,1.0
115,1.8,3.5,4.5,0,1,0,5.0,11.0,7.0,3.0,8.0,6.0,1,3,10.0,3.0,7.0,4.0,1.0,1.0
116,1.83,3.1,5.0,0,1,0,6.0,7.0,4.0,2.0,8.0,1.0,3,1,5.0,2.0,1.0,7.0,1.0,1.0
117,1.62,3.75,5.5,0,1,0,10.0,7.0,12.0,5.0,5.0,4.0,2,0,6.0,4.0,9.0,7.0,1.0,0.0
118,1.75,3.75,5.25,1,0,0,10.0,6.0,8.0,2.0,7.0,8.0,1,1,6.0,5.0,6.0,4.0,1.0,1.0
119,1.85,3.2,4.75,1,0,0,15.0,6.0,9.0,8.0,9.0,10.0,0,2,5.0,8.0,4.0,5.0,0.0,1.0
120,1.66,3.6,5.25,0,0,1,9.0,8.0,8.0,6.0,1.0,6.0,0,0,4.0,6.0,10.0,10.0,0.0,0.0
121,1.62,4.0,5.5,0,1,0,7.0,6.0,9.0,5.0,3.0,1.0,0,0,5.0,6.0,8.0,18.0,0.0,0.0
122,1.66,3.2,5.0,1,0,0,7.0,11.0,6.0,6.0,5.0,7.0,1,1,9.0,9.0,7.0,7.0,1.0,1.0
123,1.8,3.5,4.5,0,1,0,4.0,8.0,9.0,5.0,6.0,7.0,0,3,7.0,9.0,9.0,8.0,0.0,1.0
124,1.57,4.0,5.5,1,0,0,12.0,10.0,10.0,3.0,9.0,5.0,1,0,8.0,5.0,5.0,11.0,1.0,0.0
125,1.7,3.75,5.0,1,0,0,10.0,8.0,13.0,5.0,6.0,4.0,0,1,6.0,4.0,5.0,6.0,0.0,1.0
126,1.67,3.5,5.5,1,0,0,9.0,10.0,8.0,3.0,4.0,10.0,2,2,5.0,5.0,7.0,3.0,1.0,1.0
127,1.65,4.2,4.5,1,0,0,10.0,7.0,10.0,3.0,8.0,7.0,4,0,10.0,6.0,11.0,6.0,1.0,0.0
128,1.83,3.5,4.5,1,0,0,10.0,6.0,5.0,9.0,7.0,7.0,1,0,4.0,7.0,5.0,6.0,1.0,0.0
129,1.95,3.2,4.5,1,0,0,10.0,7.0,8.0,5.0,10.0,4.0,4,0,13.0,7.0,7.0,10.0,1.0,0.0
130,1.62,4.0,5.25,1,0,0,5.0,4.0,9.0,3.0,8.0,3.0,4,2,11.0,2.0,7.0,10.0,1.0,1.0
131,1.7,3.4,5.5,1,0,0,9.0,7.5,11.0,12.5,9.0,7.0,9,2,9.0,10.0,3.0,9.0,1.0,1.0
132,1.8,3.5,4.75,0,1,0,13.0,3.0,13.0,2.0,4.0,6.0,0,1,3.0,8.0,6.0,8.0,0.0,1.0
133,1.57,4.0,5.5,1,0,0,9.0,7.0,4.0,7.0,8.0,4.0,4,0,5.0,5.0,5.0,7.0,1.0,0.0
134,1.57,3.5,5.0,1,0,0,1.0,4.0,4.0,3.0,3.0,1.0,0,0,4.0,3.0,9.0,13.0,0.0,0.0
135,1.8,3.5,4.75,0,0,1,3.75,3.3333333333333335,3.75,6.666666666666667,4.0,7.0,1,0,7.0,7.0,10.0,9.0,1.0,0.0
136,1.85,3.75,4.6,0,0,1,10.0,7.0,10.0,4.0,11.0,5.0,6,1,8.0,5.0,3.0,7.0,1.0,1.0
137,1.7,3.75,4.75,0,1,0,10.0,8.0,5.0,4.0,7.0,5.0,0,3,5.0,5.0,5.0,11.0,0.0,1.0
138,1.72,3.5,5.0,1,0,0,4.0,7.0,10.0,3.0,4.0,7.0,1,0,8.0,6.0,10.0,9.0,1.0,0.0
139,1.67,3.75,5.5,1,0,0,13.0,10.0,9.0,10.0,15.0,11.0,5,6,11.0,12.0,2.0,4.0,1.0,1.0
140,1.7,3.1,5.0,1,0,0,5.0,10.0,6.0,1.0,6.0,3.0,4,1,7.0,2.0,4.0,7.0,1.0,1.0
141,1.8,3.6,4.5,0,1,0,9.0,13.0,9.0,6.0,9.0,5.0,0,0,7.0,3.0,8.0,7.0,0.0,0.0
142,1.67,3.8,5.5,1,0,0,12.0,6.0,12.0,4.0,11.0,1.0,8,0,11.0,3.0,3.0,9.0,1.0,0.0
143,1.67,3.75,5.0,1,0,0,10.0,10.0,8.0,4.0,12.0,7.0,0,0,11.0,5.0,5.0,4.0,0.0,0.0
144,1.72,3.0,4.75,1,0,0,11.0,9.0,14.0,2.0,2.0,7.0,0,2,5.0,4.0,9.0,4.0,0.0,1.0
145,1.66,3.4,5.5,0,1,0,3.0,0.0,3.0,6.0,0.0,1.0,0,1,4.0,3.0,10.0,14.0,0.0,1.0
146,1.83,3.5,4.5,1,0,0,8.0,8.0,7.0,5.0,5.0,8.0,1,3,7.0,9.0,9.0,8.0,1.0,1.0
147,1.7,3.5,5.25,0,0,1,10.0,7.0,10.0,4.0,6.0,10.0,1,2,7.0,10.0,5.0,8.0,1.0,1.0
148,1.8,3.5,4.75,1,0,0,5.0,10.0,4.0,5.0,11.0,7.0,6,1,7.0,6.0,4.0,9.0,1.0,1.0
149,1.73,3.5,5.0,0,0,1,13.0,7.0,9.0,4.0,11.0,8.0,6,4,7.0,4.0,4.0,3.0,1.0,1.0
150,1.62,3.75,5.5,1,0,0,13.0,11.0,8.0,2.0,9.0,7.0,0,1,8.0,11.0,6.0,12.0,0.0,1.0
151,1.57,3.8,5.5,0,0,1,11.0,8.0,10.0,2.0,8.0,4.0,2,0,9.0,5.0,7.0,12.0,1.0,0.0
152,1.73,3.6,4.75,0,1,0,3.0,1.0,6.0,3.0,4.0,7.0,2,1,8.0,8.0,10.0,9.0,1.0,1.0
153,1.83,3.4,4.5,0,1,0,15.0,7.0,10.0,4.0,10.0,5.0,0,1,8.0,5.0,3.0,8.0,0.0,1.0
154,1.67,3.6,5.25,1,0,0,12.0,10.0,12.0,5.0,3.0,8.0,0,3,9.0,9.0,13.0,8.0,0.0,1.0
155,1.9,3.2,4.5,0,1,0,13.0,8.0,11.0,4.0,13.0,6.0,8,1,7.0,7.0,2.0,5.0,1.0,1.0
156,1.83,3.25,5.0,1,0,0,15.0,3.0,10.0,2.0,8.0,8.0,0,1,5.0,6.0,4.0,6.0,0.0,1.0
157,1.8,3.2,4.75,1,0,0,15.0,5.0,13.0,6.0,9.0,2.0,0,0,10.0,5.0,9.0,11.0,0.0,0.0
158,1.66,3.4,5.5,0,0,1,12.0,6.0,8.0,0.0,12.0,5.0,3,3,8.0,3.0,4.0,4.0,1.0,1.0
159,1.66,3.4,4.5,1,0,0,3.0,4.0,6.0,4.0,1.0,1.0,0,0,2.0,3.0,10.0,10.0,0.0,0.0
160,1.72,3.0,5.0,1,0,0,11.0,8.0,6.0,5.0,8.0,6.0,4,0,4.0,6.0,5.0,11.0,1.0,0.0
161,1.7,4.0,5.5,1,0,0,6.0,11.0,4.0,4.0,8.0,9.0,2,2,6.0,6.0,6.0,5.0,1.0,1.0
162,1.73,3.5,5.0,1,0,0,12.0,7.5,11.0,3.75,11.0,8.0,5,2,11.0,4.0,3.0,3.0,1.0,1.0
163,1.7,3.75,4.75,1,0,0,5.0,3.0,9.0,6.0,5.0,2.0,2,0,10.0,6.0,10.0,13.0,1.0,0.0
164,1.61,3.6,4.5,1,0,0,15.0,11.0,13.0,11.0,15.0,9.0,5,8,13.0,11.0,4.0,8.0,1.0,1.0
165,1.83,3.5,4.5,1,0,0,12.0,10.0,6.0,5.0,7.0,8.0,3,3,6.0,7.0,6.0,6.0,1.0,1.0
166,1.73,3.6,4.75,1,0,0,13.0,13.0,9.0,7.0,15.0,11.0,7,14,9.0,8.0,2.0,3.0,1.0,1.0
167,1.91,3.2,4.75,0,1,0,6.0,6.0,5.0,2.0,6.0,4.0,0,0,5.0,3.0,5.0,7.0,0.0,0.0
168,1.72,3.2,4.5,0,0,1,10.0,7.0,8.0,7.0,10.0,4.0,4,1,6.0,7.0,3.0,8.0,1.0,1.0
169,1.73,3.5,5.0,1,0,0,1.0,5.0,2.0,1.0,3.0,2.0,1,0,4.0,1.0,5.0,9.0,1.0,0.0
170,1.8,3.7,4.5,1,0,0,8.75,5.0,7.5,1.6666666666666667,7.0,7.0,2,3,5.0,7.0,7.0,10.0,1.0,1.0
171,1.62,4.2,4.75,0,0,1,12.0,13.0,14.0,9.0,9.0,8.0,0,2,14.0,8.0,9.0,6.0,0.0,1.0
172,1.67,3.8,5.5,0,1,0,13.0,11.0,9.0,2.0,7.0,3.0,2,1,6.0,3.0,4.0,6.0,1.0,1.0
173,1.9,3.0,4.75,1,0,0,9.0,7.0,12.0,5.0,4.0,6.0,0,0,6.0,6.0,9.0,8.0,0.0,0.0
174,1.73,3.75,4.5,1,0,0,6.25,7.5,7.5,1.25,7.0,5.0,0,0,10.0,2.0,10.0,5.0,0.0,0.0
175,1.8,3.2,5.0,1,0,0,10.0,8.0,9.0,5.0,6.0,9.0,0,3,5.0,6.0,7.0,4.0,0.0,1.0
176,1.61,3.79,5.5,1,0,0,6.0,5.0,7.0,7.0,8.0,6.0,3,3,6.0,11.0,5.0,9.0,1.0,1.0
177,1.73,3.6,5.0,0,1,0,12.5,6.666666666666667,8.75,1.6666666666666667,8.0,5.0,0,2,5.0,7.0,4.0,9.0,0.0,1.0
178,1.72,2.87,5.0,1,0,0,6.0,2.0,4.0,1.0,8.0,3.0,0,0,7.0,2.0,6.0,7.0,0.0,0.0
179,1.7,4.0,5.5,0,0,1,6.0,7.0,6.0,5.0,7.0,7.0,1,1,6.0,6.0,8.0,7.0,1.0,1.0
180,1.67,3.5,5.5,0,1,0,7.0,11.0,6.0,8.0,6.0,10.0,2,0,7.0,6.0,6.0,3.0,1.0,0.0
181,1.83,3.5,4.5,1,0,0,12.0,10.0,9.0,4.0,11.0,10.0,5,4,14.0,8.0,6.0,4.0,1.0,1.0
182,1.72,3.4,5.0,0,0,1,5.0,5.0,5.0,0.0,2.0,4.0,1,0,2.0,2.0,6.0,8.0,1.0,0.0
183,1.57,3.8,5.5,0,1,0,11.0,8.0,15.0,1.0,5.0,2.0,0,2,10.0,2.0,8.0,9.0,0.0,1.0
184,1.62,4.0,5.5,1,0,0,13.0,15.0,21.0,7.0,12.0,10.0,0,3,13.0,12.0,1.0,5.0,0.0,1.0
185,1.66,3.25,5.0,1,0,0,10.0,4.0,5.0,4.0,7.0,2.0,6,1,3.0,2.0,1.0,7.0,1.0,1.0
186,1.8,3.5,4.5,1,0,0,5.0,7.0,6.0,3.0,5.0,3.0,1,1,4.0,6.0,6.0,13.0,1.0,1.0
187,1.91,3.2,4.75,0,0,1,8.0,6.0,8.0,1.0,5.0,5.0,0,1,4.0,4.0,5.0,8.0,0.0,1.0
188,1.73,3.5,5.0,0,0,1,8.0,7.0,4.0,4.0,5.0,3.0,0,0,3.0,5.0,6.0,13.0,0.0,0.0
189,1.73,3.6,5.25,1,0,0,12.0,3.0,12.0,10.0,9.0,6.0,0,3,7.0,3.0,4.0,2.0,0.0,1.0
190,1.75,3.4,4.75,1,0,0,15.0,8.0,11.0,4.0,7.0,7.0,0,1,6.0,3.0,5.0,4.0,0.0,1.0
191,1.8,3.25,5.0,1,0,0,6.25,1.25,6.25,2.5,4.0,1.0,0,0,4.0,2.0,9.0,8.0,0.0,0.0
192,1.73,3.6,5.25,1,0,0,8.0,11.0,4.0,2.0,7.0,6.0,5,0,5.0,5.0,4.0,5.0,1.0,0.0
193,1.66,3.4,5.5,0,1,0,11.0,9.0,6.0,5.0,4.0,6.0,0,1,4.0,8.0,6.0,9.0,0.0,1.0
194,1.73,3.5,5.0,1,0,0,8.0,5.0,6.0,4.0,4.0,7.0,0,1,5.0,3.0,9.0,3.0,0.0,1.0
195,1.8,3.25,5.0,0,0,1,9.0,8.0,9.0,3.0,4.0,8.0,0,1,2.0,5.0,5.0,5.0,0.0,1.0
196,1.57,4.33,5.5,1,0,0,12.0,8.0,14.0,3.0,7.0,3.0,0,1,10.0,2.0,7.0,6.0,0.0,1.0
197,1.75,3.5,4.5,1,0,0,12.0,7.0,9.0,8.0,9.0,7.0,0,2,7.0,4.0,6.0,5.0,0.0,1.0
198,1.72,3.4,5.0,0,1,0,10.0,3.0,10.0,1.0,7.0,6.0,1,1,9.0,6.0,7.0,7.0,1.0,1.0
199,1.9,3.0,4.5,0,0,1,9.0,5.0,7.0,4.0,8.0,5.0,4,0,5.0,3.0,4.0,6.0,1.0,0.0
200,1.67,3.75,5.5,1,0,0,12.0,6.0,9.0,8.0,9.0,8.0,1,1,7.0,9.0,6.0,4.0,1.0,1.0
201,1.75,3.39,5.5,0,1,0,9.0,6.0,8.0,5.0,13.0,5.0,6,0,12.0,8.0,3.0,12.0,1.0,0.0
202,1.65,3.8,5.0,1,0,0,7.0,7.0,7.0,5.0,8.0,7.0,2,1,8.0,9.0,6.0,7.0,1.0,1.0
203,1.73,3.75,4.5,0,1,0,13.0,8.0,13.0,6.0,13.0,7.0,6,0,11.0,6.0,2.0,10.0,1.0,0.0
204,1.72,3.0,5.0,0,1,0,10.0,8.0,4.0,5.0,10.0,7.0,0,3,10.0,6.0,5.0,4.0,0.0,1.0
205,1.75,3.6,5.0,0,1,0,5.0,8.0,6.0,5.0,7.0,10.0,0,4,8.0,8.0,9.0,7.0,0.0,1.0
206,1.8,3.39,5.0,1,0,0,13.0,7.0,9.0,4.0,7.0,4.0,0,0,3.0,2.0,3.0,4.0,0.0,0.0
207,1.72,3.3,5.5,1,0,0,10.0,10.0,9.0,3.0,6.0,6.0,0,0,4.0,5.0,4.0,6.0,0.0,0.0
208,1.8,3.6,4.75,1,0,0,8.0,6.0,10.0,1.0,8.0,3.0,2,1,7.0,3.0,7.0,9.0,1.0,1.0
209,1.72,3.4,5.0,1,0,0,8.0,12.0,7.0,4.0,7.0,10.0,1,3,4.0,6.0,5.0,4.0,1.0,1.0
210,1.75,3.75,4.5,0,0,1,5.0,3.0,6.0,3.0,4.0,0.0,0,0,3.0,3.0,6.0,13.0,0.0,0.0
211,1.67,3.8,5.25,1,0,0,13.0,11.0,10.0,1.0,10.0,9.0,4,1,6.0,7.0,4.0,8.0,1.0,1.0
212,1.73,3.5,5.0,0,1,0,11.25,12.5,7.5,5.0,7.0,8.0,0,1,9.0,8.0,9.0,5.0,0.0,1.0
213,1.8,3.6,4.5,1,0,0,8.0,3.0,9.0,7.0,8.0,4.0,3,0,8.0,5.0,6.0,12.0,1.0,0.0
214,1.7,4.0,4.75,1,0,0,8.0,9.0,10.0,3.0,4.0,9.0,0,0,6.0,5.0,12.0,6.0,0.0,0.0
215,1.85,3.3,4.5,1,0,0,8.0,5.0,6.0,2.0,8.0,7.0,1,0,4.0,3.0,3.0,4.0,1.0,0.0
216,1.83,3.2,4.75,1,0,0,6.0,12.0,5.0,4.0,4.0,5.0,0,1,4.0,6.0,8.0,7.0,0.0,1.0
217,1.72,3.6,5.0,1,0,0,15.0,11.0,15.0,5.0,12.0,10.0,0,1,12.0,7.0,5.0,3.0,0.0,1.0
218,1.67,3.75,5.0,1,0,0,4.0,4.0,2.0,8.0,4.0,2.0,0,0,4.0,4.0,8.0,9.0,0.0,0.0
219,1.62,3.75,5.5,0,1,0,7.0,2.0,5.0,5.0,7.0,8.0,1,3,6.0,7.0,7.0,6.0,1.0,1.0
220,1.67,3.75,5.0,1,0,0,9.0,6.0,10.0,6.0,4.0,2.0,1,0,7.0,3.0,11.0,11.0,1.0,0.0
221,1.73,3.3,5.5,0,1,0,8.0,1.0,6.0,3.0,6.0,1.0,0,0,4.0,5.0,7.0,12.0,0.0,0.0
222,1.61,3.6,5.5,0,0,1,4.0,2.0,5.0,7.0,3.0,3.0,0,0,4.0,2.0,6.0,7.0,0.0,0.0
223,1.72,3.4,5.0,0,1,0,13.0,11.0,9.0,8.0,10.0,7.0,4,1,8.0,9.0,3.0,6.0,1.0,1.0
224,1.61,3.6,5.5,1,0,0,6.0,2.0,7.0,3.0,6.0,4.0,0,1,8.0,8.0,9.0,12.0,0.0,1.0
225,1.73,3.5,5.0,1,0,0,8.0,10.0,11.0,7.0,4.0,8.0,0,0,6.0,7.0,8.0,6.0,0.0,0.0
226,1.72,3.0,5.0,1,0,0,8.0,11.0,6.0,3.0,7.0,6.0,0,4,4.0,8.0,3.0,10.0,0.0,1.0
227,1.8,3.6,4.75,0,1,0,7.0,9.0,9.0,1.0,6.0,2.0,3,0,9.0,2.0,8.0,10.0,1.0,0.0
228,1.73,3.6,4.75,1,0,0,15.0,8.0,13.0,5.0,7.0,6.0,0,1,8.0,5.0,10.0,7.0,0.0,1.0
229,1.67,3.75,5.5,1,0,0,9.0,4.0,9.0,3.0,7.0,8.0,3,3,7.0,6.0,7.0,3.0,1.0,1.0
230,1.83,3.2,4.75,1,0,0,11.0,7.0,6.0,0.0,4.0,11.0,0,5,2.0,6.0,7.0,3.0,0.0,1.0
231,1.75,3.75,4.75,1,0,0,8.0,10.0,7.0,6.0,8.0,10.0,3,3,7.0,11.0,5.0,6.0,1.0,1.0
232,1.61,3.8,5.0,1,0,0,10.0,8.0,14.0,1.0,9.0,4.0,3,0,10.0,3.0,5.0,10.0,1.0,0.0
233,1.95,3.39,4.5,1,0,0,4.0,4.0,5.0,1.0,5.0,1.0,0,0,6.0,1.0,9.0,6.0,0.0,0.0
234,1.66,3.1,5.5,1,0,0,12.0,10.0,10.0,3.0,7.0,10.0,0,0,8.0,7.0,7.0,5.0,0.0,0.0
235,1.8,3.5,4.75,0,0,1,8.0,8.0,9.0,4.0,9.0,9.0,5,6,8.0,6.0,4.0,4.0,1.0,1.0
236,1.83,3.25,4.75,1,0,0,12.0,2.0,10.0,2.0,10.0,3.0,4,2,9.0,2.0,6.0,4.0,1.0,1.0
237,1.75,3.5,4.75,1,0,0,8.0,7.0,10.0,6.0,7.0,2.0,3,1,6.0,0.0,6.0,5.0,1.0,1.0
238,1.62,3.8,5.5,0,1,0,10.0,1.0,10.0,4.0,1.0,6.0,0,1,4.0,5.0,11.0,9.0,0.0,1.0
239,1.66,3.4,5.5,0,1,0,5.0,3.0,7.0,1.0,7.0,6.0,5,1,6.0,4.0,5.0,4.0,1.0,1.0
240,1.85,3.75,4.5,0,0,1,9.0,9.0,7.0,10.0,3.0,6.0,0,0,5.0,6.0,8.0,8.0,0.0,0.0
241,1.75,3.5,4.75,1,0,0,8.0,8.0,12.0,6.0,5.0,10.0,0,4,10.0,7.0,14.0,3.0,0.0,1.0
242,1.67,3.5,5.5,0,1,0,9.0,7.0,9.0,8.0,3.0,7.0,3,1,2.0,9.0,5.0,8.0,1.0,1.0
243,1.7,3.6,5.0,0,0,1,6.0,12.0,6.0,2.0,6.0,6.0,2,0,4.0,9.0,5.0,11.0,1.0,0.0
244,1.62,3.75,5.5,0,1,0,2.0,1.0,1.0,2.0,2.0,1.0,2,0,1.0,1.0,5.0,9.0,1.0,0.0
